"source";"target";"Weight"
1285;247461;3
1289;45093;3
1297;292;4
1297;48790;3
1301;457;3
1301;885;3
1301;3073;6
1301;3373;3
1301;10237;3
1305;2630;5
1305;5232;15
1305;5653;7
1305;6430;7
1305;6494;6
1305;12243;6
1305;12839;5
1305;17513;5
1305;19053;6
1305;20175;6
1305;28561;6
1305;38680;5
1305;64908;5
1305;84838;5
1308;1309;3
1308;2188;3
1308;2595;3
1308;9630;3
1308;27020;3
1309;2010;3
1309;11572;3
1327;630;4
1327;2825;3
1339;2535;3
1339;4979;3
1339;5341;3
1339;22190;3
1349;5544;3
1357;191;3
1357;1768;3
1357;3922;3
1357;8742;3
1357;14831;3
1357;16966;4
1357;18399;3
1358;1057;3
1358;1361;3
1358;8957;10
1358;12879;5
1358;17695;4
1358;24390;3
1358;67058;3
1361;7981;3
1365;1299;3
1365;3682;3
1371;2535;3
1375;6628;3
1375;29663;3
1377;155;7
1377;630;4
1377;1935;4
1377;2114;4
1377;2496;3
1377;4168;5
1377;5390;5
1377;67465;3
1385;403;4
1385;2314;3
1385;18066;3
1387;23032;3
1387;25348;3
1387;29666;3
1387;66960;3
1387;69741;3
1387;99507;3
1387;101961;3
1387;135438;3
1387;177950;3
1395;1493;3
1395;2035;4
1395;20966;3
1395;22684;3
1395;23622;3
1395;64652;4
1396;947;3
1396;1398;3
1400;1408;4
1400;1791;6
1400;3069;11
1400;3070;4
1400;3071;6
1400;3073;10
1400;3406;4
1400;4397;4
1400;9408;5
1400;11898;4
1400;39158;5
1400;67433;4
1414;1563;4
1414;3782;3
1414;7694;3
1414;10483;3
1414;24633;3
1414;55083;3
1421;259;3
1421;1422;4
1421;1423;3
1421;12446;3
1422;1057;4
1422;1423;5
1422;3439;4
1422;4062;4
1422;7542;7
1422;14842;6
1422;29666;7
1422;30278;9
1422;30279;7
1423;6491;3
1423;7856;3
1423;14842;8
1423;15631;3
1423;15741;3
1423;21971;3
1423;23848;3
1423;44953;4
1430;925;3
1430;1741;3
1430;2270;3
1457;1458;3
1457;1459;4
1457;1460;4
1457;8407;3
1457;14100;4
1457;30788;3
1458;1459;5
1458;1460;3
1458;6179;4
1458;11672;3
1458;12837;4
1458;24027;4
1458;30788;3
1459;1460;4
1459;1917;3
1459;2424;3
1459;2617;3
1459;4152;3
1459;19039;3
1459;30788;3
1459;34278;3
1459;39945;3
1459;45682;3
1459;53043;3
1460;4152;3
1460;30788;3
1461;261;3
1461;6146;3
1461;7763;3
1461;12839;3
1461;13206;3
1489;2440;4
1495;19948;3
1495;28985;4
1495;34488;3
1495;95526;3
1495;125712;3
1509;191;3
1509;1377;3
1509;4894;3
1509;70647;3
1513;30275;4
1513;47880;3
1514;1195;3
1514;5449;3
1514;12471;3
1514;18917;5
1514;29173;3
1531;155;3
1531;630;3
1531;1558;4
1531;14585;3
1531;25323;3
1532;630;3
1532;947;3
1541;3449;4
1541;3688;4
1541;3866;3
1541;19034;6
1541;397130;3
1541;417525;3
1548;4798;4
1551;1603;3
1551;1712;3
1557;15924;3
1558;2172;3
1558;2825;3
1558;15924;3
1558;16217;3
1558;24873;3
1558;408679;3
1563;5200;3
1563;5589;3
1603;89572;3
1617;5087;3
1633;2119;3
1633;40239;4
1635;63229;3
1639;2590;8
1639;2592;5
1639;4168;3
1639;5725;3
1639;7887;3
1639;8027;5
1639;8551;4
1639;9521;4
1639;26247;6
1639;31405;10
1639;37604;4
1639;37696;7
1639;39182;6
1639;49805;7
1639;81770;4
1642;5492;5
1642;23284;3
1642;27916;3
1649;1650;8
1650;1651;3
1650;2726;3
1650;2966;4
1650;12164;3
1650;16233;4
1650;18151;4
1650;52742;3
1651;49480;3
1653;860;3
1653;2704;3
1653;2705;3
1653;2706;3
1659;4491;3
1659;5118;5
1659;5119;8
1659;5121;3
1659;5793;3
1659;12093;3
1659;45734;3
1659;237326;3
1663;20001;3
1667;2066;4
1667;11738;3
1674;2270;3
1674;5969;3
1674;8617;3
1676;3072;4
1676;4982;4
1680;5969;4
1680;16457;3
1690;1986;3
1690;9640;3
1690;23690;3
1690;29282;3
1690;68771;3
1690;94060;3
1696;630;3
1696;3922;3
1696;6099;3
1696;17614;4
1712;14611;4
1712;15126;4
1712;17585;9
1712;21412;4
1712;25102;5
1712;27482;6
1712;38746;4
1712;50698;7
1712;79481;3
1712;89764;4
1712;134611;3
1712;157407;3
1712;431317;7
1727;3374;3
1729;1730;3
1730;4788;3
1730;6233;3
1730;6593;4
1730;10339;3
1730;10774;3
1730;11850;4
1730;12216;3
1730;12219;3
1730;14621;3
1730;15280;4
1730;26480;3
1730;67776;3
1768;6450;3
1768;11852;3
1768;17705;4
1768;20947;3
1768;24499;3
1775;1400;3
1775;2682;3
1775;3069;4
1775;3073;4
1775;48790;3
1780;1781;3
1780;1784;4
1780;2566;4
1780;4391;3
1780;30842;3
1780;32843;8
1780;64158;3
1781;2908;4
1781;32843;4
1784;1459;3
1784;3029;3
1784;13925;3
1784;33045;4
1784;52600;3
1791;118;5
1791;309;3
1791;457;3
1791;1572;3
1791;3175;3
1791;39158;3
1792;263;3
1792;1794;6
1792;1795;5
1792;3224;3
1792;5894;3
1792;16290;3
1792;16894;4
1792;21084;6
1792;22807;5
1792;22884;3
1792;39492;3
1792;173614;3
1792;177190;3
1793;1192;3
1793;1196;3
1793;1825;3
1793;3425;3
1793;10378;3
1793;11655;3
1793;11732;3
1793;12302;3
1793;14613;3
1793;16522;4
1793;18069;3
1793;19157;4
1793;97880;3
1793;150143;4
1795;1794;4
1795;5893;4
1795;6233;4
1795;6593;4
1795;7517;4
1795;9805;7
1795;10044;5
1795;10339;5
1795;11674;4
1795;11850;5
1795;14621;6
1795;15280;4
1795;19038;4
1795;65003;4
1796;7173;4
1796;27235;5
1796;29767;3
1796;150273;6
1796;169084;3
1798;17615;3
1799;2429;3
1799;2717;5
1799;2718;3
1799;9236;3
1799;70647;3
1799;192311;4
1827;2660;7
1827;3425;4
1827;3439;3
1827;4022;3
1827;8086;4
1827;15306;3
1827;19236;4
1827;22190;4
1827;23844;4
1827;25110;3
1827;39899;3
1829;2909;5
1829;3448;5
1829;3793;6
1829;3794;3
1829;3814;8
1829;3909;7
1829;101171;3
1831;3554;3
1831;3793;3
1831;4937;3
1838;56470;3
1842;10551;3
1844;3628;3
1844;6462;3
1844;6693;3
1844;8758;4
1844;12551;3
1844;17082;3
1844;18984;5
1844;24474;3
1844;469494;5
1846;33239;3
1846;45704;3
1846;53691;4
1853;6415;3
1853;6459;4
1853;39547;3
1864;3069;3
1864;10284;3
1864;19566;3
1875;1877;3
1903;878;3
1903;67763;5
1905;3593;5
1905;9081;3
1905;17412;3
1905;18918;3
1905;21971;4
1905;22605;3
1905;27613;4
1905;32766;6
1905;70125;3
1905;104804;4
1905;124415;4
1905;137496;3
1905;475637;4
1906;6183;8
1907;2098;7
1907;2706;3
1907;2875;3
1907;5481;6
1907;6634;4
1908;3089;3
1908;10297;4
1908;24027;4
1908;34970;3
1908;53790;3
1908;62885;3
1908;76535;3
1909;6450;3
1909;7863;5
1909;36492;3
1917;237;3
1917;262;3
1917;3224;3
1917;3485;4
1917;4204;3
1917;6183;3
1917;10378;3
1917;11734;3
1917;15100;5
1917;15741;3
1917;16021;3
1917;28641;3
1917;29365;3
1917;125478;3
1918;99322;3
1919;2173;3
1919;2374;3
1919;2496;3
1919;2909;4
1920;155;3
1920;630;4
1920;1377;3
1920;1925;3
1920;3622;3
1920;4168;4
1920;4937;3
1920;5793;4
1920;6000;3
1920;7656;4
1920;11528;3
1920;26247;3
1925;3291;5
1926;2585;3
1926;2764;3
1926;3291;3
1926;4318;5
1928;2715;3
1928;7866;3
1938;630;3
1938;2349;3
1938;2350;3
1938;3330;4
1938;6415;3
1938;16836;4
1938;17423;5
1938;17690;3
1938;17703;5
1938;17765;3
1938;17766;6
1938;27586;3
1938;84225;3
1941;155;3
1941;630;3
1941;2227;5
1941;5893;3
1941;26247;3
1952;2119;4
1952;3175;4
1952;3698;7
1952;4358;4
1952;9369;3
1952;11952;4
1952;20658;5
1952;28078;3
1952;40239;3
1952;72050;3
1953;55083;3
1963;2392;3
1964;2413;4
1964;3682;3
1964;4668;3
1969;8;3
1969;2501;4
1969;2699;5
1969;3439;4
1969;4788;3
1969;5534;3
1969;10480;4
1969;14017;6
1969;15126;4
1969;15571;3
1969;19779;3
1969;20033;3
1969;22490;3
1969;64681;3
1986;3593;3
1995;3682;3
2012;70226;3
2014;21333;3
2014;22319;3
2014;23622;3
2014;24029;3
2014;25348;3
2014;34488;3
2014;51813;3
2014;59046;4
2014;68418;4
2014;73260;3
2014;95676;3
2014;103837;3
2014;104802;4
2014;163842;4
2015;31462;3
2015;108137;3
2018;809;4
2026;2029;3
2026;5119;3
2026;6415;3
2026;6527;4
2027;6415;3
2027;13299;3
2027;21593;3
2029;4636;4
2029;8124;3
2034;2035;10
2035;2705;3
2035;2882;3
2035;3936;3
2035;51196;3
2035;53499;3
2035;53691;3
2035;60027;3
2035;80923;3
2035;121162;3
2050;2113;4
2050;2115;3
2077;2079;5
2077;2080;3
2077;5252;3
2077;28709;3
2079;2076;3
2079;2080;6
2079;5252;3
2079;12194;6
2079;14951;3
2079;28708;4
2079;28709;4
2079;32945;3
2080;630;4
2080;2078;7
2080;5252;4
2080;12194;7
2080;16966;7
2080;28708;4
2080;29910;3
2080;38766;3
2080;90966;3
2080;95346;3
2082;2173;3
2082;4894;3
2082;9126;3
2082;78817;3
2083;155;3
2083;3126;3
2083;20204;3
2083;32943;3
2083;84145;3
2083;91562;3
2096;2098;4
2096;5373;3
2096;21361;3
2098;2875;3
2098;5374;3
2098;5481;6
2098;6634;4
2098;13981;3
2098;15674;3
2098;18923;3
2098;25907;3
2098;109808;3
2103;2104;3
2103;13190;5
2113;114;3
2113;2115;4
2113;4839;4
2113;16127;4
2113;30724;3
2113;34670;4
2113;36326;3
2113;65717;4
2114;9056;3
2114;9521;3
2114;10281;3
2115;114;3
2115;5488;3
2117;2617;3
2117;2657;3
2117;2997;3
2117;3326;11
2117;4457;3
2117;28637;3
2117;31029;3
2117;52742;3
2117;78432;3
2119;2120;3
2120;2957;3
2120;3507;3
2121;63229;3
2130;3088;3
2130;4012;3
2130;5698;5
2130;6212;3
2130;12471;3
2147;457;3
2147;13622;3
2158;155;5
2158;191;3
2158;676;3
2158;2377;3
2158;3672;7
2158;7006;8
2158;10718;15
2158;13257;5
2158;24897;5
2158;34438;13
2158;42049;6
2158;94325;14
2158;234248;3
2161;1484;3
2161;16966;6
2163;5728;5
2163;62885;3
2168;3390;3
2168;154594;3
2168;173062;3
2170;5390;3
2170;6415;3
2170;8402;3
2170;10358;3
2170;12545;3
2170;21715;3
2170;24795;3
2170;37526;3
2173;191;3
2173;2374;3
2173;2496;3
2173;4621;3
2173;17690;3
2173;20679;3
2173;31384;3
2173;102276;3
2173;136950;3
2175;21268;3
2175;45398;3
2175;84225;3
2179;4703;3
2181;4152;3
2188;2189;3
2188;3071;3
2192;34278;4
2193;44723;3
2194;26802;3
2194;27951;3
2194;64402;3
2194;109464;3
2194;217813;3
2195;12220;3
2195;13604;3
2195;14842;3
2195;32994;3
2195;44113;4
2195;51703;3
2195;104561;3
2195;126702;3
2196;23849;3
2238;74;3
2256;2257;3
2270;1652;3
2270;2343;3
2270;2658;4
2270;3154;3
2270;3507;3
2272;8617;3
2289;27020;3
2289;32695;3
2314;403;4
2315;2768;3
2319;4676;3
2322;1377;3
2322;4598;4
2331;2334;4
2343;990;3
2343;2658;3
2343;3180;3
2345;34329;3
2345;38245;3
2349;6417;5
2349;12094;3
2349;16293;3
2349;16472;3
2349;17420;3
2349;17423;4
2349;17765;3
2349;17766;3
2349;21750;3
2349;24795;4
2349;24871;4
2349;38439;3
2349;38766;4
2349;70141;3
2350;3434;3
2350;8400;7
2350;8401;5
2350;8402;3
2350;17423;5
2350;17703;4
2350;17765;4
2350;17766;3
2350;20607;4
2350;45738;3
2350;93576;3
2372;627;4
2372;6417;4
2372;6527;3
2372;8399;3
2372;9139;4
2372;10036;3
2372;11134;3
2372;12194;3
2372;13561;3
2372;17826;4
2372;21319;4
2372;23853;4
2372;27912;4
2372;39547;4
2372;70647;8
2374;2496;3
2376;5903;3
2376;6099;3
2376;14398;5
2376;15881;3
2376;16966;5
2376;21316;3
2377;9524;3
2377;11124;3
2377;15037;3
2377;17703;8
2381;707;3
2383;3069;3
2384;2566;3
2384;4788;2
2384;6787;3
2384;7763;3
2384;12470;5
2384;14454;4
2384;18851;3
2384;22871;2
2384;34555;3
2384;62228;3
2384;70288;3
2384;70289;3
2384;98151;3
2392;13795;3
2392;23032;3
2392;25348;3
2408;21485;3
2413;605731;4
2424;2705;3
2424;39945;3
2439;4220;3
2447;4064;3
2496;155;4
2496;6459;3
2496;16836;3
2497;320;3
2497;3153;3
2497;7981;4
2497;12545;4
2497;16836;3
2497;17690;4
2497;24795;3
2501;3194;3
2501;4788;6
2501;10480;6
2501;24793;5
2501;96387;3
2501;189418;5
2501;874555;3
2535;35;3
2535;3449;4
2535;5893;4
2535;8471;4
2535;9878;5
2535;11850;4
2535;12630;6
2535;14588;3
2535;17827;3
2535;17866;3
2535;23269;3
2535;30367;7
2535;69081;4
2535;205411;3
2561;16631;3
2561;21084;3
2561;44393;3
2562;536;4
2562;1087;3
2562;5198;9
2562;13201;3
2562;14092;3
2562;14454;3
2562;15126;4
2562;15306;5
2562;21971;3
2562;24028;4
2562;24378;8
2562;32764;3
2562;34982;3
2562;57917;8
2563;3088;3
2563;14454;3
2566;3628;4
2566;14366;3
2566;15631;3
2566;17569;3
2566;24378;3
2566;27743;3
2566;27754;3
2566;29423;3
2566;33139;3
2566;59481;3
2566;79844;3
2566;105003;4
2566;118517;3
2585;155;3
2585;1624;3
2585;4168;3
2590;3909;4
2590;9521;4
2590;13008;3
2590;16077;3
2590;21715;3
2590;24795;3
2590;26247;4
2590;31405;5
2590;37696;6
2590;49805;6
2590;81770;4
2592;8027;3
2592;37696;3
2592;49805;3
2599;3390;3
2608;630;3
2608;947;3
2608;2372;3
2608;3159;3
2608;4636;3
2608;17826;4
2608;20679;3
2608;21610;3
2608;24498;3
2608;25944;4
2608;91503;4
2608;102631;4
2608;408626;3
2615;2705;3
2617;6617;3
2617;13176;3
2618;19142;3
2630;4028;3
2630;4504;3
2630;5149;3
2630;13696;3
2652;863;3
2652;3390;5
2652;3866;3
2652;4971;7
2652;13757;4
2652;14070;3
2652;27577;3
2657;1400;3
2657;2997;3
2657;3175;5
2658;5893;3
2659;4239;4
2659;8617;3
2678;5289;7
2678;5290;4
2678;6226;4
2678;6307;6
2678;6796;6
2678;6799;5
2678;7309;6
2678;11942;4
2678;12932;3
2678;14168;5
2678;14786;4
2678;17122;5
2678;40801;7
2678;73989;5
2678;130247;6
2680;110;3
2680;18583;3
2680;34249;4
2680;53452;3
2680;83323;4
2680;97222;5
2680;103366;3
2680;186085;3
2680;245523;3
2680;439619;3
2680;443053;4
2697;53940;3
2698;2699;3
2699;4788;4
2699;6693;3
2699;8762;3
2699;11147;3
2699;17396;3
2699;22684;3
2699;28586;3
2699;32976;4
2699;32977;4
2704;2705;3
2704;2706;4
2705;1338;3
2705;2706;3
2705;4141;3
2705;5481;3
2705;21984;3
2709;22490;3
2710;8742;4
2710;12072;3
2710;14517;4
2710;23704;3
2710;34377;3
2710;93426;3
2715;6282;4
2717;2429;4
2717;2718;4
2717;2722;3
2717;8233;3
2717;192311;3
2726;2966;3
2752;5667;5
2752;81228;3
2766;2947;3
2766;13068;3
2766;22684;3
2767;924;5
2767;44953;3
2768;5944;4
2768;6427;3
2768;21692;3
2777;3071;3
2777;7779;3
2777;10167;3
2777;27020;3
2796;13757;4
2796;16906;18
2796;70666;3
2825;974;3
2825;12093;3
2825;18183;3
2825;18752;3
2825;21750;3
2825;26247;3
2841;155;4
2841;2372;3
2841;26247;3
2841;33592;3
2874;8;3
2874;21672;3
2876;10;3
2876;2875;3
2876;3194;3
2876;14017;3
2876;14454;3
2876;25488;3
2876;34306;3
2876;34377;5
2876;51824;3
2876;78214;4
2876;123387;3
2882;5090;3
2882;5534;4
2882;6315;3
2882;11403;3
2882;13604;4
2882;17396;3
2882;17827;3
2883;4584;5
2883;6200;4
2889;630;4
2889;2372;3
2889;4636;4
2889;10036;3
2889;24084;3
2890;29910;3
2897;27079;3
2909;3448;3
2909;3793;3
2917;2967;8
2917;2976;4
2917;4195;3
2917;12427;3
2924;6322;3
2924;9126;4
2946;3155;3
2946;6226;4
2946;12206;3
2946;24028;3
2947;4013;4
2947;11460;4
2947;60344;6
2947;61881;4
2947;550218;3
2957;1400;3
2957;3069;4
2966;145551;3
2990;3622;5
2990;4124;3
2990;4250;4
2990;5289;4
2990;6226;6
2990;8105;10
2990;10618;4
2990;15411;4
2990;16228;3
2990;16973;3
2990;18961;3
2990;23563;3
2990;23564;3
2990;40801;4
2990;55840;3
2991;7248;3
2991;10299;3
2991;13172;3
2991;19386;3
2991;21442;3
2997;3326;3
2997;5181;4
2997;6628;3
2997;15356;3
2997;19690;4
2997;104482;3
3000;9081;3
3000;68524;3
3005;885;3
3005;4356;4
3005;11572;5
3005;145765;3
3006;4397;3
3006;145765;3
3023;3698;17
3023;7547;3
3023;9840;4
3023;11168;7
3023;13104;3
3023;76490;3
3029;521;4
3029;3031;3
3029;13925;4
3029;25200;3
3029;41958;3
3029;53678;4
3029;83391;3
3031;34615;3
3037;8402;3
3052;5119;3
3052;53846;3
3060;1924;3
3069;3070;3
3069;3073;6
3069;3406;3
3069;4314;5
3069;92701;3
3071;2595;5
3071;3073;9
3071;9408;3
3071;27020;3
3071;39158;4
3071;51054;3
3071;76925;4
3072;3073;3
3081;38974;3
3083;5653;3
3083;6350;3
3083;11671;3
3083;12243;3
3083;20175;3
3083;21128;3
3083;21450;4
3083;28561;3
3083;38680;3
3083;85297;3
3083;105088;3
3083;114115;3
3083;131067;3
3083;133997;3
3083;205708;4
3087;11850;3
3087;17445;3
3089;24027;3
3089;53790;3
3089;76535;3
3090;11734;3
3090;13980;3
3090;15306;3
3090;15571;3
3090;22190;3
3090;46940;3
3098;3330;4
3098;5390;3
3098;8402;4
3098;13341;3
3098;14959;3
3098;15330;3
3098;50407;3
3099;26856;3
3108;630;3
3108;3554;3
3108;12559;4
3125;1195;3
3125;3126;5
3125;4788;3
3125;5387;3
3126;5079;3
3126;5083;3
3126;5903;3
3126;6415;3
3126;17423;4
3126;24795;3
3126;43427;3
3126;76933;3
3126;91503;4
3127;24871;3
3127;56858;3
3145;1305;3
3145;5653;3
3145;6787;3
3145;7541;3
3145;12243;3
3145;14369;3
3145;17585;3
3145;18370;3
3145;18851;3
3145;19053;3
3145;20175;3
3145;28561;3
3145;62228;3
3145;64908;3
3145;64909;3
3146;14454;4
3146;19779;5
3146;25190;4
3146;27868;4
3146;51779;4
3146;59857;4
3146;81795;3
3146;90259;3
3146;93267;4
3146;95676;3
3146;162038;4
3146;178123;4
3146;263708;4
3146;455870;4
3153;2389;5
3153;14742;3
3153;14947;5
3153;14951;6
3153;16836;5
3153;17690;3
3153;21316;4
3153;21957;3
3153;24795;3
3153;28817;6
3153;84145;3
3153;97326;5
3153;212188;3
3154;21941;3
3156;3374;5
3157;23663;3
3157;34278;3
3157;104967;3
3159;2372;3
3159;6119;3
3172;6375;3
3184;472;6
3184;5197;5
3184;5233;5
3184;5246;3
3184;10287;3
3184;14454;5
3184;17087;4
3184;52971;5
3184;67670;4
3184;68258;4
3184;72284;3
3194;1969;3
3194;4701;3
3194;6994;3
3194;14613;3
3194;19880;3
3194;22490;4
3194;34306;3
3194;34377;3
3194;53461;3
3196;259;3
3196;5090;3
3196;15356;3
3196;20175;3
3196;21360;3
3196;24789;4
3198;3088;4
3198;3227;3
3198;17801;5
3198;20202;4
3198;21130;3
3198;30360;4
3198;39448;3
3198;43981;4
3198;61593;3
3198;63954;5
3198;67733;5
3198;76494;3
3198;79590;5
3198;178349;3
3198;217721;3
3199;4697;3
3199;26817;3
3201;11848;3
3201;12471;3
3201;18050;3
3223;3224;6
3223;3226;3
3223;3439;3
3223;9122;3
3224;259;3
3224;893;3
3224;1087;3
3224;6625;3
3224;6810;3
3224;12171;3
3224;15495;3
3224;20585;3
3225;852;3
3225;1969;3
3225;3247;4
3225;5481;4
3225;7566;3
3225;9135;3
3225;10480;3
3226;3628;3
3226;7268;4
3226;9122;4
3226;14693;4
3226;16572;3
3226;36530;3
3226;71767;3
3226;74154;3
3226;88619;3
3226;110310;3
3226;255904;3
3231;8746;3
3231;20204;5
3231;24871;3
3231;27481;3
3237;19119;3
3237;27672;3
3240;10392;3
3242;7454;3
3242;58347;3
3247;852;3
3247;5010;3
3247;21594;3
3247;46879;3
3247;102364;3
3250;190086;3
3255;4788;2
3255;5387;2
3255;8764;3
3255;13369;3
3255;15126;3
3255;17389;3
3255;20261;3
3255;26942;3
3255;29418;3
3255;29678;3
3255;33229;3
3255;45863;4
3255;51196;3
3255;64733;4
3291;669;3
3304;3305;4
3304;41599;4
3305;4250;4
3305;7305;3
3305;10344;4
3305;10345;6
3305;10346;4
3305;18961;3
3305;19718;3
3305;39077;5
3305;41599;5
3305;45436;3
3305;49625;3
3305;49671;3
3305;103931;3
3305;203680;3
3311;4169;3
3326;924;3
3326;3485;3
3326;4457;3
3326;5277;3
3326;22190;3
3330;6415;6
3330;6417;5
3330;13341;3
3330;17246;5
3330;17423;5
3335;115778;3
3336;3198;3
3336;4676;4
3336;4702;5
3336;6994;9
3336;21594;3
3336;26424;3
3336;26888;5
3336;29417;3
3336;31368;3
3336;38988;3
3336;81018;4
3336;86146;10
3336;90379;3
3336;115943;3
3336;800836;3
3343;26507;3
3347;20204;3
3372;3449;3
3372;13696;3
3372;57921;3
3373;863;3
3373;1400;3
3373;33375;3
3390;3622;7
3390;4124;4
3390;12059;4
3390;13757;3
3390;15413;3
3390;26837;4
3390;34741;7
3390;49625;3
3390;70610;2
3390;91361;3
3390;139606;3
3390;145535;3
3390;203680;5
3418;9527;3
3418;31942;3
3418;146471;3
3420;6448;4
3420;16228;3
3420;16966;3
3424;4830;4
3424;8752;3
3424;19881;11
3424;19882;5
3424;19883;3
3424;19884;3
3424;24389;3
3424;24789;3
3424;27511;3
3424;27957;3
3424;33434;3
3425;4455;3
3425;4466;3
3425;8086;3
3425;11732;5
3425;12302;3
3425;13593;3
3425;14682;3
3425;18069;4
3425;19157;3
3425;22190;3
3425;22407;3
3425;29402;4
3425;44634;3
3426;15281;3
3427;2014;3
3427;4294;4
3427;9109;4
3427;11147;3
3427;14451;4
3427;17800;3
3427;19386;3
3427;22871;4
3427;23269;4
3427;34437;3
3427;51703;4
3427;76643;4
3427;77275;3
3427;100479;3
3427;136327;3
3434;5390;4
3434;9523;3
3434;14563;3
3434;17423;5
3434;17765;3
3434;17766;3
3434;18855;3
3434;18856;3
3436;9524;3
3437;3689;3
3437;4788;3
3437;6407;3
3437;8092;4
3437;9122;3
3437;10164;3
3437;13772;4
3437;17396;3
3437;23904;4
3437;40081;3
3437;48329;3
3437;74173;4
3438;3440;3
3438;4059;3
3438;7554;3
3438;19386;3
3438;28479;3
3438;32938;4
3438;113345;3
3448;3614;3
3448;6134;3
3449;5893;3
3467;4009;3
3467;23269;3
3554;14;4
3554;191;3
3554;4168;5
3554;26247;3
3556;4788;3
3556;5720;3
3556;9685;3
3556;11395;3
3556;22514;3
3556;32676;4
3556;32799;5
3556;33229;4
3556;56971;9
3556;59857;3
3556;80899;3
3593;15189;4
3593;21408;4
3593;21971;4
3593;29282;8
3593;29666;4
3593;32766;5
3593;61514;5
3593;73089;7
3593;80590;4
3593;83901;4
3593;104804;4
3593;124415;4
3593;265836;4
3593;591778;4
3613;3616;3
3614;5289;7
3614;15982;5
3614;16228;9
3614;16229;6
3614;17526;3
3614;17528;3
3614;17640;4
3614;19543;3
3614;21084;3
3614;21605;3
3614;21894;3
3614;28907;3
3614;40801;5
3614;99627;5
3614;127744;3
3615;3614;3
3616;12024;6
3616;12219;3
3616;27367;3
3616;28584;3
3616;42473;4
3616;47501;3
3616;57906;4
3616;99259;3
3616;117304;3
3616;132733;3
3616;164427;3
3616;173610;3
3616;218353;3
3616;493251;3
3622;4124;5
3622;11943;6
3622;14786;4
3622;18961;4
3622;34741;4
3622;73483;7
3622;77133;4
3622;165297;3
3622;180809;3
3622;203680;5
3622;243753;3
3622;244434;3
3627;10;3
3627;10480;4
3628;262;3
3628;577;3
3628;6282;4
3628;14751;3
3628;20658;4
3628;25102;3
3628;25492;3
3628;33202;3
3628;34296;3
3628;34375;4
3628;59830;3
3628;80240;3
3672;7006;5
3672;10718;6
3672;13257;4
3672;24897;5
3672;34438;3
3672;94325;7
3682;1400;3
3682;3069;3
3682;5667;5
3682;11898;4
3682;16637;3
3682;19566;4
3682;145765;3
3688;3866;3
3688;14613;3
3689;18852;3
3689;43079;3
3689;104567;3
3698;1858;3
3698;3073;3
3698;3175;5
3698;7547;3
3698;9840;3
3698;11952;3
3698;13104;3
3698;20658;7
3698;28078;4
3698;33012;3
3776;1624;3
3776;17513;11
3782;4314;4
3782;71723;3
3793;3909;6
3794;10900;3
3805;6593;3
3805;11793;3
3805;12024;3
3805;26478;3
3805;29495;3
3805;40883;4
3805;65618;3
3805;76300;3
3807;8754;3
3807;19804;3
3807;133407;3
3808;1193;3
3808;8739;3
3808;11732;3
3808;15570;3
3808;19884;4
3808;27952;3
3808;27957;3
3808;28985;4
3808;86146;4
3814;3909;8
3842;12304;4
3842;19235;3
3842;44203;3
3853;4028;3
3853;54184;4
3866;990;3
3877;13382;3
3877;13383;3
3877;27970;3
3877;27973;3
3877;89993;3
3906;630;3
3906;7458;3
3909;7225;3
3909;76839;3
3909;83665;4
3911;16836;3
3914;5642;3
3922;6099;4
3922;6230;3
3922;20204;4
3922;23284;3
3922;24270;3
3922;27871;3
3922;29414;4
3922;31674;5
3923;155;3
3936;37644;3
3936;46702;3
3936;408668;3
3952;69250;3
3989;6417;4
3989;16494;3
3989;30288;3
4009;5180;3
4009;8092;3
4009;12422;3
4009;15644;3
4009;19196;3
4009;23269;6
4009;36530;3
4009;52124;3
4009;68820;5
4009;74173;3
4009;100183;3
4011;5198;4
4011;10975;3
4011;12471;3
4011;13262;3
4011;14100;4
4011;18917;3
4011;22914;4
4011;24351;4
4011;27635;4
4011;46914;3
4011;79645;4
4011;99322;4
4011;110338;3
4013;4834;3
4013;5311;3
4013;14454;3
4013;27953;3
4013;59042;3
4013;60344;5
4013;61881;6
4013;62311;3
4013;232411;3
4013;263708;3
4013;550218;5
4014;12630;3
4014;26802;3
4014;27810;3
4014;29697;3
4014;53691;3
4014;81429;3
4028;561;3
4028;47145;3
4028;49544;3
4059;2014;3
4059;4062;3
4059;11657;3
4059;14100;5
4059;17587;3
4059;40935;3
4059;60027;12
4059;64652;3
4059;91615;3
4061;5198;3
4061;28011;3
4062;13557;4
4062;15495;4
4062;16335;4
4062;18274;4
4062;19334;4
4062;23704;4
4062;80899;4
4062;89775;4
4062;98477;4
4062;103370;4
4062;212326;4
4062;252886;5
4062;483867;4
4064;6494;3
4064;24378;3
4124;10;3
4124;5027;5
4124;10346;4
4124;11946;3
4124;16973;3
4124;31900;3
4124;33256;4
4124;41599;3
4124;55840;3
4124;81032;3
4124;203680;3
4125;750;11
4125;4195;4
4125;12969;4
4141;3439;3
4141;7555;3
4141;10461;3
4141;21442;3
4141;23844;3
4141;46687;4
4141;86535;3
4142;5180;3
4144;55609;3
4152;34259;3
4152;108478;3
4168;155;3
4168;2080;3
4168;17614;3
4168;26247;3
4180;12559;3
4195;12969;3
4202;4204;3
4202;14365;3
4202;34329;3
4202;51779;3
4205;15741;3
4205;48329;4
4243;6555;3
4249;12932;4
4249;17669;3
