"Id";"country";"actor_name";"edad";"year_nacimiento";"pelis";"series";"genero_def";"edad_inicio_carrera";"genero_cine_main";"porc_genero_cine_main";"type_race";"prob_race";"age_by_picture";"year_nacimiento_from_1875";"author_graph";"profesion_main";"total_trabajos";"porc_profesion_main"
"13450";"United States of America";"Patrick Swayze";;1952;34;1;"M";;"Drama";40;"latino hispanic";34;23;77;"";"Musica";4;75
"41599";"Argentina";"Leonardo Sbaraglia";50;1970;42;4;"M";17;"Drama";56;"white";41;33;95;"";;;
"189038";"Spain";"Rodolfo Sancho";46;1975;10;10;"M";22;"Terror";29;"white";67;26;100;"";;;
"507300";"Sweden";"Bill Skarsgard";30;1990;12;2;"M";22;"Drama";31;"white";86;25;115;"";;;
"2025";"France";"Coline Serreau";74;1947;;;"F";;"";;"white";54;27;72;;"Guion";17;53
"71434";"Spain";"Ramon Salazar";47;1973;10;1;"M";27;"Drama";58;"white";49;38;98;"";"Guion";16;56
"1053";"United States of America";"Charles Martin Smith";67;1953;28;11;"M";22;"Drama";43;"black";100;26;78;"";"Direccion";11;55
"19193";"France";"Olivier Saladin";;;14;1;"M";;"Comedia";45;"white";78;43;;"";;;
"1143";"Italy";"Alberto Sordi";;1920;27;1;"M";;"Comedia";65;"latino hispanic";32;42;45;"";"Direccion";4;50
"5534";;"Tony Scott";;1944;44;7;"M";;"Suspense";31;"white";95;35;69;"";"Direccion";20;90
"59137";"United States of America";"Lindsay Sloane";43;1977;14;16;"F";17;"Comedia";55;"white";83;31;102;"";"Direccion de produccion";1;100
"53043";"United States of America";"Vincent Schiavelli";;1948;32;9;"M";;"Comedia";42;"white";82;30;73;"";;;
"7064";"United States of America";"George Segal";;1934;39;10;"M";;"Comedia";42;"black";30;38;59;"";;;
"149392";"United States of America";"William Sterchi";;;13;3;"M";;"Drama";38;"white";36;36;;"";;;
"22896";"United States of America";"Andrew Stanton";55;1965;20;2;"M";35;"Animacion";34;"white";49;43;90;"";"Direccion de produccion";18;39
"136029";"Mexico";"Gustavo Sanchez Parra";54;1966;14;3;"M";36;"Drama";50;"latino hispanic";48;31;91;"";;;
"264698";"Norway";"Pal Sverre Valheim Hagen";40;1980;11;1;"M";29;"Drama";40;"white";57;23;105;"";;;
"17827";;"Rade Serbedzija";74;1946;44;8;"M";22;"Drama";35;"white";83;45;71;"";;;
"185664";"Canada";"Patrick Sabongui";46;1975;25;22;"M";30;"Accion";43;"white";66;26;100;"";"Reparto";1;100
"10609";"United States of America";"Shawnee Smith";50;1970;22;6;"F";24;"Terror";35;"white";63;32;95;"";;;
"11462";"United States of America";"Brent Spiner";72;1949;19;12;"M";42;"Cienciaficcion";30;"white";96;32;74;"";"Guion";1;100
"32385";"United Kingdom";"Colin Salmon";58;1962;24;16;"M";34;"Accion";38;"black";80;34;87;"";;;
"186706";"United States of America";"Akiva Schaffer";;;8;3;"M";;"Comedia";73;"white";86;32;;"";"Direccion";6;67
"31369";"United States of America";"Tori Spelling";47;1973;8;9;"F";10;"Comedia";55;"white";93;35;98;"";"Posproduccion";2;100
"104806";"United States of America";"Alia Shawkat";31;1989;25;10;"F";12;"Comedia";47;"white";62;31;114;"";;;
"18451";"Italy";"Tony Sperandeo";;;;;"M";;"";;"asian";24;34;;;;;
"313";"Poland";"Hanna Schygulla";77;1943;42;2;"F";27;"Drama";62;"white";100;41;68;"";"Direccion";1;100
"3291";"France";"Simone Signoret";;1921;32;0;"F";;"Drama";59;"white";100;27;46;"";;;
"225055";"Mexico";"Jose Sefami";60;1960;11;0;"M";45;"Drama";50;"middle eastern";24;38;85;"";;;
"226918";"Iceland";"Ingvar Eggert Sigurosson";57;1963;13;1;"M";38;"Drama";46;"white";99;24;88;"";"Direccion de produccion";2;100
"31337";"Germany";"Katharina Schuttler";41;1979;17;3;"F";23;"Drama";58;"white";99;32;104;"";;;
"170992";"Canada";"Jennifer Spence";44;1977;3;14;"F";28;"Cienciaficcion";29;"asian";66;26;102;"";;;
"104546";"Canada";"Michael Shanks (I)";50;1970;17;18;"M";28;"Drama";36;"white";38;31;95;"";;;
"11666";;"Maximilian Schell";;1930;31;0;"M";;"Drama";54;"white";67;43;55;"";"Direccion";3;33
"76494";"Brazil";"Carlos Saldanha";52;1968;17;0;"M";29;"Animacion";34;"white";45;23;93;"";"Direccion";15;67
"68090";"United States of America";"Chris Sanders";59;1962;17;2;"M";31;"Animacion";35;"white";65;32;87;"";"Guion";13;54
"135470";;"Maggie Steed";;;6;5;"F";;"Drama";50;"white";67;36;;"";;;
"6285";"Canada";"Kiefer Sutherland";54;1966;59;7;"M";18;"Drama";36;"white";100;35;91;"";"Direccion";2;100
"224498";"Spain";"Marina Salas";32;1988;7;9;"F";21;"Drama";55;"white";94;31;113;"";;;
"1195";"Sweden";"Stellan Skarsgard";69;1951;70;4;"M";33;"Drama";50;"white";100;35;76;"";;;
"5893";"United Kingdom";"Maggie Smith";86;1934;54;1;"F";30;"Drama";34;"white";29;43;59;"";;;
"10346";"Spain";"Jose Sacristan";83;1937;102;5;"M";29;"Comedia";57;"white";41;49;62;"José Sacristán";"Direccion";3;67
"30601";;"M. Night Shyamalan";50;1970;15;6;"M";23;"Suspense";37;"black";93;32;95;"";"Guion";34;50
"13557";"United States of America";"Wesley Snipes";58;1962;53;3;"M";25;"Accion";35;"black";98;33;87;"";"Direccion de produccion";10;90
"3087";"United Kingdom";"Rufus Sewell";53;1967;31;7;"M";27;"Drama";38;"indian";62;28;92;"";;;
"111573";"United States of America";"Martin Starr";38;1982;22;15;"M";18;"Comedia";64;"white";43;29;107;"";"Direccion de produccion";1;100
"567504";;"Karan Soni";32;1989;17;12;"M";25;"Comedia";54;"middle eastern";55;23;114;"";;;
"116006";"United States of America";"McNally Sagal";61;1960;6;24;"F";33;"Comedia";43;"white";99;24;85;"";;;
"7832";;"Joel Schumacher";;1939;33;3;"M";;"Suspense";35;"white";99;47;64;"";"Direccion";38;61
"101797";"United Kingdom";"Darren Shahlavi";;1972;14;6;"M";;"Accion";50;"indian";37;23;97;"";;;
"54783";"France";"Ludovic Schoendoerffer";;;;;"M";;"";;"white";71;34;;;"Guion";1;100
"64902";;"Birgit Stein";;;;;"F";;"";;"latino hispanic";36;35;;;;;
"21450";"United Kingdom";"Ken Stott";66;1954;17;3;"M";43;"Drama";38;"asian";42;47;79;"";;;
"51822";"United States of America";"Bob Saget";64;1956;7;11;"M";33;"Comedia";78;"white";100;34;81;"";"Direccion";1;100
"7865";"United States of America";"Kurtwood Smith";78;1942;29;21;"M";42;"Drama";32;"white";99;38;67;"";;;
"151849";;"Will Sasso";45;1975;20;21;"M";22;"Comedia";57;"white";47;26;100;"";;;
"15409";"Spain";"Amparo Soler Leal";;1933;42;0;"F";;"Comedia";53;"white";57;46;58;"";;;
"193624";"United States of America";"Adrian Suar";53;1968;7;4;"M";36;"Comedia";55;"white";67;38;93;"";"Guion";3;100
"66480";"United States of America";"Henry Simmons";50;1970;8;8;"M";30;"Comedia";40;"black";100;25;95;"";;;
"14083";"France";"Mathilde Seigner";53;1968;21;0;"F";29;"Comedia";43;"white";43;31;93;"";;;
"4014";"United States of America";"Jay O. Sanders";67;1953;37;17;"M";29;"Drama";33;"white";57;39;78;"";"Direccion de produccion";2;100
"70603";"United States of America";"Aaron Stanford";44;1976;11;7;"M";27;"Comedia";36;"white";59;28;101;"";;;
"110221";"United States of America";"Al Sapienza";64;1956;31;49;"M";35;"Drama";31;"white";93;30;81;"";;;
"151592";"Spain";"Cesar Sarachu";62;1958;;;"M";;"";;"middle eastern";62;31;83;;;;
"4125";"Japan";"Kei Sato";;1928;16;0;"M";;"Drama";60;"latino hispanic";26;42;53;"";;;
"66709";"United Kingdom";"Mark Sheppard";56;1964;6;26;"M";30;"Accion";40;"white";100;30;89;"";"Direccion";2;50
"119592";"Canada";"Chelan Simmons";38;1982;15;11;"F";24;"Terror";38;"white";89;31;107;"";;;
"94523";"United Kingdom";"Jamie Sives";48;;16;11;"M";31;"Drama";44;"white";65;23;;"";;;
"56574";"United States of America";"Paul Schulze";58;1962;14;31;"M";33;"Suspense";31;"white";91;34;87;"";;;
"410373";"United States of America";"Amy Seimetz";39;1981;19;6;"F";30;"Drama";45;"white";100;27;106;"";"Direccion";11;45
"15917";"Spain";"Jose Sancho";;1944;26;8;"M";;"Drama";42;"white";100;49;69;"";;;
"3615";"Spain";"Gustavo Salmeron";50;1970;23;2;"M";27;"Drama";43;"white";61;26;95;"";"Direccion";4;25
"3616";"United Kingdom";"Mark Strong";57;1963;57;4;"M";34;"Drama";34;"white";89;28;88;"";;;
"19053";"United Kingdom";"Andy Serkis";56;1964;63;12;"M";26;"Aventura";34;"white";67;36;89;"";"Direccion";14;57
"130014";"Australia";"Sullivan Stapleton";43;1977;10;3;"M";27;"Drama";33;"white";100;24;102;"";;;
"258";;"Ridley Scott";83;1937;101;23;"M";35;"Drama";39;"white";85;40;62;"Ridley Scott";"Direccion";40;98
"146052";"Spain";"Veronica Sanchez";43;1977;9;7;"F";27;"Romantico";31;"middle eastern";31;37;102;"";;;
"44393";"United Kingdom";"Michael Sheen";52;1969;48;5;"M";29;"Drama";41;"white";48;29;94;"";"Direccion";1;100
"144941";"France";"Celine Sallette";40;1980;19;1;"F";26;"Drama";56;"white";75;30;105;"";;;
"448584";;"Dar Salim";43;1977;10;5;"M";35;"Drama";43;"white";30;28;102;"";;;
"45819";"United States of America";"Terry Serpico";56;1964;13;21;"M";35;"Suspense";45;"white";100;33;89;"";;;
"3794";"Italy";"Renato Salvatori";;1933;23;0;"M";;"Drama";43;"latino hispanic";44;29;58;"";;;
"6306";"Spain";"Gonzalo Suarez";;;19;0;"M";;"Drama";58;"white";83;39;;"";"Direccion";27;59
"122447";"United States of America";"Paul Sparks";49;1971;15;13;"M";29;"Drama";47;"white";98;37;96;"";;;
"58442";"United States of America";"Ricky Schroder";50;1970;12;8;"M";17;"Drama";47;"white";99;36;95;"";;;
"25940";"France";"Isaac Sharry";53;1968;12;0;"M";31;"Comedia";46;"latino hispanic";29;30;93;"";"Direccion de produccion";5;80
"61770";"United States of America";"Raphael Sbarge";;;9;68;"M";;"Drama";30;"white";34;33;;"";;;
"99346";;"Benjamin Sadler";50;1971;13;0;"M";34;"Drama";50;"white";50;25;96;"";;;
"18484";;"Peter Segal";58;1962;12;4;"M";33;"Comedia";61;"asian";43;30;87;"";"Direccion";13;100
"14412";"France";"Roger Souza";;;11;0;"M";;"Drama";40;"white";47;39;;"";;;
"6000";"France";"Louis Seigner";;1903;14;0;"M";;"Drama";57;"white";98;33;28;"";;;
"64394";"United States of America";"Daryl Sabara";28;1992;15;8;"M";11;"Comedia";35;"white";94;23;117;"";;;
"949";"New Zealand";"Bruce Spence";75;1945;18;2;"M";43;"Aventura";33;"white";74;37;70;"";;;
"37658";"Germany";"Magda Schneider";;1909;;;"F";;"";;"white";97;32;34;;;;
"133337";"Israel";"Ali Suliman";43;1977;9;4;"M";29;"Drama";57;"latino hispanic";30;46;102;"";;;
"72050";"United States of America";"Jill St John";80;1940;14;2;"F";48;"Comedia";33;"white";100;22;65;"";;;
"258113";;"Chaske Spencer";46;1975;6;6;"M";29;"Fantasia";33;"black";72;23;100;"";;;
"40077";"United States of America";"David Selby";80;1941;19;7;"M";41;"Drama";40;"white";43;37;66;"";;;
"4259";"United States of America";"Paul Sorvino";81;1939;51;10;"M";33;"Comedia";30;"latino hispanic";54;46;64;"";"Direccion";1;100
"64877";;"Horatio Sanz";46;1974;16;19;"M";21;"Comedia";61;"white";60;32;99;"";;;
"128788";"New Zealand";"Kevin Smith (II)";;1963;;;"M";;"";;"indian";44;29;88;;;;
"16637";"United States of America";"Ludwig Stossel";;1883;14;0;"M";;"Drama";36;"white";90;33;8;"";;;
"134613";;"Nicholas Stoller";45;1976;19;4;"M";32;"Comedia";59;"white";68;29;101;"";"Guion";26;65
"61755";"United States of America";"Michael Shannon";46;1974;71;5;"M";19;"Drama";51;"white";40;32;99;"";;;
"240075";"United States of America";"Christian Serratos";30;1990;;;"F";;"";;"white";70;25;115;;;;
"13604";"United States of America";"Christian Slater";51;1969;66;16;"M";17;"Suspense";31;"white";100;27;94;"";;;
"30360";"United States of America";"Seann William Scott";44;1976;32;2;"M";23;"Comedia";66;"white";82;23;101;"";"Direccion de produccion";1;100
"11488";"United Kingdom";"Kristin Scott Thomas";60;1960;63;1;"F";27;"Drama";49;"white";95;27;85;"";"Musica";1;100
"93843";"Italy";"Paolo Sorrentino";50;1970;11;2;"M";32;"Drama";50;"white";42;31;95;"";"Direccion";24;54
"66049";"Brazil";"Rodrigo Santoro";45;1975;27;3;"M";27;"Drama";38;"white";87;33;100;"";"Direccion de produccion";1;100
"18850";;"Stephen Sommers";59;1962;15;0;"M";39;"Aventura";50;"white";65;31;87;"";"Guion";26;38
"24897";"Portugal";"Rogerio Samora";;;13;0;"M";;"Drama";75;"white";83;40;;"";;;
"1257";;"John Sturges";;1910;30;0;"M";;"Drama";38;"white";100;27;35;"";"Direccion";35;83
"29139";"United States of America";"Sherry Stringfield";53;1967;12;11;"F";29;"Drama";58;"white";36;35;92;"";;;
"65767";"United Kingdom";"David Schofield";;;21;7;"M";;"Suspense";31;"white";51;28;;"";;;
"44113";"United States of America";"Ruben Santiago-Hudson";63;1957;10;12;"M";34;"Drama";33;"black";100;27;82;"";"Guion";1;100
"9432";"United Kingdom";"Juliet Stevenson";64;1956;20;6;"F";37;"Drama";52;"white";100;27;81;"";;;
"180809";"Mexico";"Hugo Stiglitz";80;1940;;;"M";;"";;"white";61;45;65;;;;
"245508";"Spain";"Ricard Sales";40;1981;8;4;"M";25;"Drama";45;"white";98;30;106;"";"Direccion de produccion";2;100
"59043";"United States of America";"French Stewart";57;1964;16;25;"M";31;"Comedia";41;"white";66;22;89;"";;;
"75186";"United States of America";"Dave Sheridan";;;14;0;"M";;"Comedia";58;"white";83;24;;"";"Guion";1;100
"188137";"United States of America";"Ben Schwartz";39;1981;19;13;"M";27;"Comedia";40;"white";62;24;106;"";;;
"105101";"Canada";"Shaun Sipos";39;1981;8;12;"M";23;"Terror";36;"white";49;32;106;"";;;
"118141";"United States of America";"Christian Stolte";59;1961;12;6;"M";42;"Drama";42;"asian";85;34;86;"";;;
"93102";"United Kingdom";"Rachael Stirling";43;1977;13;5;"F";24;"Drama";36;"white";92;28;102;"";;;
"300";"United States of America";"Paul Schrader";74;1946;34;0;"M";32;"Drama";43;"white";26;30;71;"";"Guion";47;53
"72295";"United Kingdom";"Rachel Shelley";51;1969;7;7;"F";29;"Terror";29;"white";74;32;94;"";;;
"152824";"United Kingdom";"Michael Smiley";;;19;7;"M";;"Comedia";30;"middle eastern";72;31;;"";;;
"30209";"Germany";"Maria Schrader";55;1965;14;4;"F";31;"Drama";47;"white";39;33;90;"";"Direccion";5;40
"350";"Germany";"Barbara Sukowa";71;1950;21;2;"F";32;"Drama";62;"white";83;35;75;"";;;
"435524";"Japan";"Kiyohiko Shibukawa";46;1974;;;"M";;"";;"indian";36;34;99;;;;
"1844";"United States of America";"John Travolta";67;1954;61;1;"M";23;"Drama";36;"white";96;30;79;"";"Direccion de produccion";8;88
"82306";"United Kingdom";"Aaron Taylor-Johnson";30;1990;26;1;"M";13;"Accion";32;"white";78;25;115;"";"Guion";2;50
"15570";"United States of America";"Quentin Tarantino";58;1963;47;3;"M";31;"Accion";38;"latino hispanic";36;28;88;"";"Direccion de produccion";49;35
"15919";"Spain";"Luis Tosar";49;1971;70;3;"M";28;"Drama";46;"white";43;30;96;"";"Direccion de produccion";4;100
"1795";"United Kingdom";"Emma Thompson";61;1959;58;3;"F";31;"Comedia";37;"white";91;32;84;"";"Guion";12;67
"12563";"South Africa";"Charlize Theron";45;1975;54;4;"F";23;"Drama";34;"white";91;29;100;"";;;
"126186";"United States of America";"Channing Tatum";40;1980;52;5;"M";25;"Drama";36;"white";52;26;105;"";;;
"714777";;"Anya Taylor-Joy";24;1996;15;5;"F";19;"Suspense";36;"white";99;23;121;"";;;
"2270";"United States of America";"Elizabeth Taylor";;1932;47;3;"F";;"Drama";61;"white";40;29;57;"";"Direccion de produccion";1;100
"246162";"Spain";"Marta Torne";;;5;7;"F";;"Comedia";33;"white";93;30;;"";;;
"68420";"United Kingdom";"Marsha Thomason";45;1976;7;12;"F";29;"Comedia";33;"latino hispanic";40;32;101;"";;;
"1460";"United States of America";"Lea Thompson";59;1961;35;12;"F";24;"Comedia";39;"asian";34;36;86;"";"Direccion";1;100
"1674";"United States of America";"Robert Taylor";;1911;32;2;"M";;"Drama";34;"asian";100;23;36;"";;;
"83992";"United States of America";"Amber Tamblyn";37;1983;16;12;"F";16;"Drama";50;"white";100;27;108;"";;;
"2987";"United States of America";"Franchot Tone";;1905;13;1;"M";;"Drama";60;"white";87;33;30;"";;;
"41221";;"Claudia Tagbo";48;;14;3;"F";34;"Comedia";62;"black";100;37;;"";;;
"151280";"Spain";"Carlos Tristancho";;;;;"M";;"";;"latino hispanic";24;33;;;;;
"68185";"United States of America";"Lee Tergesen";55;1965;12;53;"M";26;"Drama";38;"white";93;28;90;"";;;
"103390";"United Kingdom";"Pip Torrens";60;1960;25;20;"M";27;"Drama";53;"white";36;37;85;"";;;
"682";"France";"Jean-Louis Trintignant";90;1930;44;0;"M";27;"Drama";49;"white";99;42;55;"";"Direccion";2;50
"9803";"France";"Nils Tavernier";55;1965;12;1;"M";19;"Drama";50;"white";77;36;90;"";"Direccion";5;40
"19265";"Japan";"Shinya Tsukamoto";61;1960;12;0;"M";36;"Drama";42;"asian";96;26;85;"";"Direccion";24;33
"13903";;"Ian Toynton";;;2;11;"M";;"Familia";50;"asian";81;34;;"";"Direccion";7;100
"128338";;"April Telek";45;1975;11;10;"F";25;"Drama";33;"white";95;30;100;"";;;
"9341";"Ireland";"Stuart Townsend";48;1972;16;7;"M";30;"Drama";36;"white";58;28;97;"";"Direccion";3;33
"197563";"United States of America";"Elizabeth Tulloch";40;1981;8;9;"F";27;"Drama";45;"white";49;29;106;"";;;
"39404";"United States of America";"Alan Tudyk";50;1971;33;19;"M";30;"Aventura";32;"white";53;27;96;"";"Direccion";2;50
"229410";"United States of America";"Morgan Turner";21;1999;;;"F";;"";;"white";100;21;124;;;;
"798";"United States of America";"Charles Tyner";;;15;5;"M";;"Western";32;"white";30;48;;"";;;
"410242";;"Ramon Termens";;;;;"M";;"";;"white";72;25;;;"Direccion";10;50
"89760";;"Emiliano Torres";;;11;11;"M";;"Drama";55;"white";84;32;;"";"Direccion";9;56
"2976";"Japan";"Yoko Tsukasa";86;1934;;;"F";;"";;"white";36;23;59;;;;
"54025";;"Jaime Tirelli";80;1941;20;6;"M";37;"Drama";44;"white";88;33;66;"";;;
"22605";;"Cary-Hiroyuki Tagawa";70;1950;32;14;"M";38;"Accion";50;"black";87;42;75;"";;;
"166230";"United States of America";"Aimee Teegarden";31;1989;8;8;"F";20;"Terror";30;"white";55;28;114;"";"Direccion de produccion";2;100
"24775";"United States of America";"Nancy Travis";59;1961;19;11;"F";28;"Drama";36;"white";76;31;86;"";;;
"104543";;"Amanda Tapping";55;1965;6;19;"F";31;"Comedia";38;"white";83;31;90;"";"Direccion";1;100
"22190";"United States of America";"Lily Tomlin";81;1939;29;14;"F";38;"Comedia";61;"white";97;29;64;"";"Direccion de produccion";1;100
"125266";"United States of America";"Michael Teigen";;;14;7;"M";;"Familia";36;"white";53;23;;"";;;
"216122";"United States of America";"Sean Tyson";;;11;8;"M";;"Drama";36;"latino hispanic";45;29;;"";;;
"17368";"France";"Yann Tregouet";46;1975;24;1;"M";22;"Drama";69;"white";52;25;100;"";;;
"22318";"Canada";"Jacob Tierney";41;1979;10;1;"M";11;"Drama";43;"middle eastern";40;27;104;"";"Direccion";6;50
"55635";"United States of America";"Jonathan Tucker";38;1982;19;18;"M";14;"Drama";35;"white";99;25;107;"";;;
"22908";"United Kingdom";"Noah Taylor";51;1969;31;8;"M";29;"Drama";34;"white";67;32;94;"";;;
"259584";"Spain";"Alejandro Tous";44;1976;6;6;"M";28;"Comedia";55;"middle eastern";79;23;101;"";;;
"7763";"United States of America";"Pruitt Taylor Vince";60;1960;45;17;"M";29;"Suspense";31;"white";98;30;85;"";;;
"27970";"Denmark";"Ulrich Thomsen";57;1963;33;7;"M";37;"Drama";51;"white";100;29;88;"";;;
"210226";"Lebanon";"Nick Tarabay";45;1975;1;17;"M";31;"Accion";33;"middle eastern";72;37;100;"";;;
"185691";"France";"Patrice Thibaud";;;;;"M";;"";;"latino hispanic";25;34;;;;;
"34438";"Portugal";"Ricardo Trepa";48;1972;15;0;"M";34;"Drama";53;"latino hispanic";41;33;97;"";;;
"651649";"Denmark";"Samuel Ting Graf";;;;;"M";;"";;"asian";39;25;;;;;
"153315";"Canada";"James Tupper";55;1965;14;16;"M";37;"Drama";47;"white";88;29;90;"";;;
"57479";"Mexico";"Gerardo Taracena";51;1970;11;3;"M";32;"Drama";50;"latino hispanic";33;32;95;"";;;
"119993";"United States of America";"Brian Tee";44;1977;8;24;"M";25;"Accion";60;"asian";30;32;102;"";;;
"10789";"United States of America";"James Toback";76;1944;16;0;"M";35;"Drama";50;"white";65;33;69;"";"Guion";23;48
"5008";;"Paolo Taviani";89;1931;11;0;"M";39;"Drama";46;"middle eastern";43;41;56;"";"Direccion";22;50
"36527";;"Vittorio Taviani";;1929;11;0;"M";;"Drama";46;"middle eastern";47;38;54;"";"Direccion";22;50
"128859";;"Holger Tappe";;;;;"M";;"";;"white";100;33;;;"Direccion";10;50
"495788";;"Scott Takeda";;;5;8;"M";;"Drama";43;"asian";49;31;;"";;;
"22419";"United States of America";"Christine Taylor";49;1971;19;12;"F";19;"Comedia";60;"white";92;29;96;"";;;
"264602";"Mexico";"Harold Torres";30;1991;11;3;"M";22;"Drama";63;"latino hispanic";40;26;116;"";;;
"49696";"Spain";"Willy Toledo";50;1970;25;5;"M";27;"Comedia";52;"white";83;40;95;"";;;
"7226";"United States of America";"Lana Turner";;1920;28;1;"F";;"Drama";52;"white";100;33;45;"";;;
"197817";"Australia";"Brett Tucker";;;0;12;"M";;"";;"white";91;28;;"";;;
"629";"France";"Francois Truffaut";;1932;25;0;"M";;"Drama";36;"white";66;33;57;"";"Guion";49;45
"3220";"United States of America";"Russ Tamblyn";86;1934;24;4;"M";16;"Western";44;"white";98;26;59;"";;;
"21600";"Germany";"Jasmin Tabatabai";;;12;3;"F";;"Drama";64;"asian";100;24;;"";;;
"123978";;"Todd Truley";;;;;"M";;"";;"white";99;24;;;;;
